user_id,purchase_id,purchase_date,purchase_amount,product_category,payment_method,region,is_returning_customer,discount_used,days_since_last_purchase,user_age_group
219,PUR-50629,2023-12-30 16:06:10.622450968,242.49,Books,PayPal,Europe,1,0,38.0,35-44
24,PUR-59769,2023-12-10 04:32:21.235127120,8.29,Electronics,Bank Transfer,Australia,0,0,,45+
1199,PUR-24486,2022-09-27 14:51:19.177225164,,,Card,Australia,1,1,213.0,35-44
1522,PUR-18033,2022-03-22 14:30:09.319319187,488.64,Books,Card,South America,0,1,,45+
1347,PUR-83240,2023-09-25 12:54:28.166090272,297.3,Clothing,Card,South America,0,1,,35-44
436,PUR-95298,2022-12-30 01:28:53.412330068,109.95,Books,Bank Transfer,North America,1,0,262.0,35-44
2052,PUR-76488,2023-10-25 19:08:03.054251408,110.03,Toys,Crypto,North America,1,0,190.0,18-24
1537,PUR-27609,2022-08-16 03:30:03.391908924,174.21,Clothing,PayPal,Europe,0,1,,35-44
2932,PUR-77972,2022-07-10 01:00:17.088711968,32.7,Books,PayPal,Australia,0,0,,25-34
2844,PUR-55517,2022-05-19 21:55:43.097311514,358.71,Books,PayPal,Australia,0,1,,45+
2564,PUR-29812,2023-03-31 05:43:24.087105024,364.1,,Bank Transfer,North America,1,1,249.0,18-24
2172,PUR-60588,2023-08-20 08:10:52.514175928,182.42,Clothing,Crypto,South America,0,0,,35-44
2928,PUR-20563,2022-07-22 09:20:22.804516516,368.0,Clothing,Card,South America,1,0,153.0,45+
131,PUR-12156,2023-02-24 09:28:25.969887912,23.17,Sports,PayPal,Asia,1,0,79.0,18-24
2276,PUR-92305,2023-02-27 05:51:50.644017520,422.49,Sports,Card,Australia,0,1,,45+
2623,PUR-41955,2023-04-20 12:56:37.692194328,327.56,Toys,PayPal,Asia,1,1,2.0,18-24
564,PUR-37514,2022-10-16 15:03:14.989655108,180.71,Sports,Bank Transfer,Asia,1,0,100.0,35-44
138,PUR-21647,2023-07-18 09:33:07.588448432,267.48,Sports,Card,South America,1,0,168.0,45+
2001,PUR-25895,2023-05-11 11:21:40.141930696,124.17,Clothing,PayPal,Europe,1,1,267.0,35-44
399,PUR-49604,2023-01-24 11:47:37.257151032,260.38,Clothing,PayPal,Australia,1,1,347.0,35-44
2690,PUR-57255,2023-09-08 01:30:18.726904680,400.06,Sports,Card,Asia,1,1,12.0,25-34
333,PUR-47563,2022-11-05 04:29:29.655272544,80.33,Toys,Card,Australia,0,0,,18-24
404,PUR-79115,2022-05-02 11:18:08.209277552,199.94,Clothing,Bank Transfer,Asia,1,1,201.0,18-24
1229,PUR-68033,2022-06-26 05:42:09.691767222,175.93,Books,PayPal,Asia,0,1,,18-24
2733,PUR-51428,2023-10-19 02:40:14.928287448,,Electronics,Card,Australia,0,1,,35-44
2675,PUR-35602,2022-04-13 18:17:25.072430720,37.06,Books,PayPal,North America,1,1,172.0,18-24
495,PUR-20637,2023-05-09 11:48:30.289523992,22.7,Toys,Card,South America,1,0,168.0,35-44
31,PUR-51482,2023-06-23 03:21:01.851007488,152.7,Clothing,Bank Transfer,South America,0,0,,35-44
134,PUR-52777,2022-04-04 05:25:58.505288665,433.96,Home,Bank Transfer,Europe,0,0,,45+
387,PUR-58995,2022-04-12 01:39:36.094490844,274.12,Electronics,Bank Transfer,Asia,0,0,,18-24
2709,PUR-59632,2022-11-08 15:49:16.258659356,200.28,Toys,Crypto,Asia,0,0,,25-34
163,PUR-98742,2022-12-01 15:00:59.136660408,367.31,Toys,Card,South America,0,0,,45+
2011,PUR-34406,2022-05-22 07:57:21.741104796,428.49,Toys,Crypto,South America,0,0,,18-24
314,PUR-31804,2023-02-02 13:00:15.692978488,234.41,Toys,Crypto,Europe,1,1,311.0,25-34
806,PUR-61757,2023-06-20 18:31:08.262729792,,Clothing,Card,Asia,1,0,259.0,45+
777,PUR-24465,2022-05-14 12:39:00.439776142,183.27,Clothing,Card,North America,0,1,,35-44
2729,PUR-72330,2023-08-30 03:07:02.455664488,377.66,Sports,PayPal,South America,0,0,,25-34
2124,PUR-97481,2023-09-16 13:59:04.556018248,407.31,Clothing,Crypto,South America,0,0,,45+
167,PUR-72795,2023-11-11 04:30:51.310164360,226.84,Clothing,PayPal,Australia,0,1,,18-24
2775,PUR-38110,2023-09-06 09:53:09.615467784,62.5,Sports,Crypto,South America,1,0,360.0,35-44
1770,PUR-51983,2022-03-28 20:03:04.414579572,136.58,Sports,Card,North America,0,1,,35-44
2956,PUR-83340,2023-09-18 21:22:25.112803960,369.92,Sports,PayPal,Asia,1,0,3.0,35-44
2847,PUR-13204,2023-08-22 01:59:09.894232088,328.55,Books,Card,Europe,1,1,19.0,45+
489,PUR-23999,2022-06-29 05:03:18.460452556,263.32,Clothing,Card,Australia,0,0,,35-44
238,PUR-70431,2022-09-25 05:04:02.739437324,382.52,Clothing,Bank Transfer,North America,1,1,295.0,18-24
1625,PUR-29702,2022-07-31 22:05:34.400033272,453.04,Clothing,Bank Transfer,Europe,1,1,285.0,18-24
1966,PUR-59012,2023-05-25 01:15:44.674069120,385.18,Electronics,Bank Transfer,North America,0,0,,25-34
704,PUR-79085,2023-04-05 12:28:53.403131856,158.95,Electronics,Card,Europe,0,1,,25-34
2574,PUR-58971,2023-10-01 12:28:50.859578784,18.98,Sports,Card,North America,0,1,,25-34
289,PUR-73491,2023-10-16 17:52:03.660434952,120.72,Electronics,Bank Transfer,Asia,0,0,,35-44
2224,PUR-85459,2022-12-10 21:43:12.936126572,454.89,Books,Crypto,North America,0,1,,35-44
1628,PUR-92614,2022-08-13 14:37:01.623695372,480.22,Electronics,Crypto,Australia,0,0,,18-24
1651,PUR-71944,2023-06-17 20:06:59.148063320,28.98,Electronics,PayPal,North America,1,0,45.0,25-34
2684,PUR-21390,2022-03-15 21:29:19.985626287,486.21,Toys,PayPal,Europe,0,0,,45+
1077,PUR-50914,2022-03-04 06:07:26.914865545,178.49,Home,Card,Europe,0,0,,18-24
1683,PUR-63595,2022-05-26 09:12:35.362341310,,Sports,Crypto,Europe,1,0,154.0,45+
1123,PUR-93342,2022-02-21 03:06:58.171121955,409.2,Toys,Card,Asia,0,0,,45+
846,PUR-61851,2023-10-08 14:46:27.759383536,344.48,Electronics,Bank Transfer,North America,1,1,250.0,18-24
2445,PUR-92627,2022-11-16 11:44:38.871880252,434.57,Sports,PayPal,Europe,0,1,,18-24
1765,PUR-63495,2023-06-17 22:42:08.191685360,460.33,Home,PayPal,Asia,0,0,,45+
1966,PUR-44255,2022-11-27 09:02:21.986374208,178.29,Sports,Bank Transfer,South America,0,1,,45+
1885,PUR-11806,2023-02-04 00:32:31.944350124,99.67,Electronics,Card,North America,1,1,205.0,35-44
2990,PUR-51843,2022-09-18 23:53:25.696111808,43.52,Clothing,Card,Australia,0,1,,35-44
1300,PUR-10124,2023-01-15 04:31:46.293953628,55.84,Electronics,Card,Europe,1,0,241.0,35-44
1059,PUR-10140,2023-09-09 01:28:49.682009392,196.76,Electronics,PayPal,North America,1,0,199.0,18-24
908,PUR-62734,2022-06-13 22:47:27.258474916,358.26,Toys,PayPal,South America,0,1,,45+
error_user,PUR-54424,2023-04-04 06:03:40.168391264,418.68,Clothing,PayPal,South America,0,0,,18-24
261,PUR-26281,2023-12-27 04:07:28.722983232,456.51,Electronics,Crypto,North America,1,1,286.0,45+
2125,PUR-43211,2023-03-15 04:19:20.799803040,449.07,Books,PayPal,Asia,0,1,,25-34
2798,PUR-63722,2023-10-30 13:26:43.845062120,323.39,Sports,Crypto,Asia,1,0,10.0,45+
83,PUR-81185,2022-09-21 00:46:08.480578324,320.82,Toys,Crypto,North America,1,0,45.0,25-34
1316,PUR-99672,2022-08-26 14:25:51.946867596,213.11,Sports,Card,Australia,0,1,,18-24
2165,PUR-19532,2022-09-14 09:07:01.262721328,493.74,Sports,Bank Transfer,Australia,0,0,,18-24
153,PUR-96372,2023-01-19 18:20:08.710347068,383.94,,PayPal,Europe,1,0,229.0,25-34
747,PUR-22008,2023-04-12 13:11:40.200715560,80.18,Toys,Bank Transfer,North America,1,0,339.0,45+
1913,PUR-89832,2023-06-23 04:07:32.053089904,,Sports,Crypto,Australia,0,0,,18-24
1502,PUR-45281,2022-09-08 01:35:45.334848228,382.24,Electronics,PayPal,South America,0,1,,35-44
7,PUR-48546,2022-08-30 19:12:14.713717748,399.92,Sports,PayPal,Asia,0,1,,18-24
2723,PUR-20309,2023-06-08 16:46:07.603086520,395.2,Toys,Bank Transfer,Asia,0,0,,25-34
1638,PUR-31463,2023-12-21 01:49:11.808219384,350.2,Sports,Crypto,South America,1,1,65.0,25-34
837,PUR-63584,2022-05-03 06:07:57.641248644,251.97,Clothing,Card,North America,0,1,,25-34
982,PUR-67551,2022-01-10 13:46:36.485325055,110.04,Electronics,Crypto,North America,1,1,98.0,45+
error_user,PUR-57560,2023-02-13 22:38:50.863355784,113.67,,Crypto,South America,0,1,,35-44
879,PUR-47381,2022-02-15 19:58:57.696151522,306.05,Books,Bank Transfer,Europe,0,0,,45+
2168,PUR-39736,2023-10-06 02:24:30.835713816,352.72,Sports,PayPal,Asia,1,0,330.0,35-44
771,PUR-38738,2022-10-13 18:17:49.272454108,138.88,Toys,Bank Transfer,Asia,1,0,92.0,18-24
2471,PUR-83457,2023-09-24 14:28:37.462297504,173.34,Toys,Crypto,South America,1,1,168.0,45+
1791,PUR-18025,2023-08-03 07:38:19.939299424,412.78,,Bank Transfer,Australia,0,0,,35-44
798,PUR-29644,2022-07-10 02:56:16.527072378,18.87,Clothing,PayPal,South America,1,0,282.0,45+
2303,PUR-61422,2022-07-28 00:17:11.516046846,312.18,Books,Card,South America,1,0,358.0,35-44
1107,PUR-19964,2022-04-21 20:39:40.739678950,242.63,Toys,Crypto,South America,0,1,,25-34
2721,PUR-89281,2023-10-04 16:01:56.440661648,,Sports,PayPal,Europe,0,0,,35-44
784,PUR-87242,2023-06-16 07:19:21.461091544,462.9,Books,Bank Transfer,Asia,1,0,252.0,35-44
911,PUR-96012,2023-11-01 18:12:03.216167920,379.95,Sports,Bank Transfer,South America,0,0,,25-34
952,PUR-12011,2023-10-08 23:40:48.436112296,227.5,Books,Bank Transfer,South America,0,1,,35-44
473,PUR-24788,2023-02-26 09:41:08.996163208,378.96,Home,Crypto,South America,0,0,,45+
2954,PUR-56619,2022-09-23 10:35:33.358538368,44.82,Books,Card,Europe,0,0,,18-24
1927,PUR-81565,2022-07-17 05:59:59.012860306,353.91,Toys,Crypto,Europe,0,1,,18-24
90,PUR-39664,2023-09-22 07:55:58.452252808,191.86,Clothing,Card,North America,0,0,,45+
2491,PUR-87492,2022-05-16 00:49:03.081546404,47.57,Sports,PayPal,North America,0,1,,25-34
1235,PUR-71928,2022-03-23 03:39:18.791051556,219.9,Books,Card,Europe,1,0,308.0,25-34
2335,PUR-88214,2023-06-29 18:01:09.261984384,64.42,Clothing,Crypto,Australia,1,0,294.0,45+
2291,PUR-46956,2023-08-30 11:06:34.513626784,176.4,Clothing,PayPal,Europe,1,0,255.0,18-24
91,PUR-63794,2023-06-26 17:58:24.995081216,369.11,Clothing,Crypto,North America,0,1,,25-34
2858,PUR-63852,2022-10-02 10:36:21.524082088,159.99,Toys,Card,Australia,1,0,348.0,25-34
1912,PUR-57182,2023-08-13 21:44:01.377420744,252.09,Toys,Bank Transfer,South America,0,1,,35-44
2258,PUR-93139,2023-05-28 09:02:06.869996880,343.75,Home,Bank Transfer,Australia,1,1,235.0,45+
87,PUR-77536,2023-01-20 02:54:26.489786976,21.28,Books,Card,South America,0,0,,18-24
2605,PUR-16099,2023-09-21 19:17:36.865036176,244.89,Sports,PayPal,Europe,1,1,15.0,35-44
61,PUR-67605,2023-06-18 19:41:10.994708144,210.95,Clothing,Crypto,North America,0,1,,35-44
2268,PUR-27223,2023-06-22 01:52:33.224938152,348.6,Books,Card,South America,0,0,,25-34
2848,PUR-36477,2022-12-09 10:30:05.396378232,85.2,Toys,Card,South America,0,1,,25-34
2237,PUR-29486,2023-12-05 12:37:01.760098696,,Books,Crypto,South America,0,0,,35-44
174,PUR-27874,2023-09-24 16:13:03.198554480,277.93,Home,Crypto,North America,1,0,117.0,35-44
1583,PUR-89463,2022-09-01 09:03:02.481571916,404.36,Books,Card,Australia,0,0,,45+
1004,PUR-70011,2022-01-16 22:41:39.144485606,154.36,Toys,Bank Transfer,North America,1,1,86.0,18-24
1226,PUR-69179,2023-03-03 18:53:12.134103456,175.75,Home,PayPal,Asia,1,1,87.0,35-44
1815,PUR-42819,2022-04-23 23:13:58.820249698,31.57,Books,Crypto,North America,1,1,63.0,18-24
2889,PUR-92983,2022-11-11 23:25:54.789440444,180.44,Clothing,Bank Transfer,North America,1,0,248.0,25-34
2258,PUR-77186,2023-10-17 17:31:39.310722456,442.05,Electronics,Crypto,South America,1,1,99.0,18-24
1145,PUR-46978,2022-08-15 11:50:08.824520236,74.3,Books,Crypto,Europe,1,1,13.0,35-44
980,PUR-56854,2023-06-17 01:33:38.395622072,452.54,Toys,Bank Transfer,Europe,1,1,156.0,45+
144,PUR-66203,2023-11-08 17:11:38.124601000,225.86,Electronics,PayPal,Australia,0,0,,25-34
1665,PUR-58510,2023-07-23 04:08:45.240677912,324.0,Electronics,Crypto,North America,0,0,,45+
1731,PUR-69274,2022-07-05 01:39:36.324903178,343.21,Books,Crypto,Asia,1,0,131.0,18-24
2924,PUR-91443,2022-06-21 21:22:19.749806126,195.05,Home,PayPal,Australia,1,1,242.0,45+
165,PUR-15549,2022-03-02 10:59:29.536638297,442.85,Toys,Card,Europe,0,1,,25-34
1464,PUR-12411,2022-06-10 09:39:00.857593984,222.55,Books,Crypto,North America,0,0,,35-44
1216,PUR-95649,2023-07-09 18:40:09.276320560,177.98,Clothing,Crypto,Australia,1,1,19.0,25-34
2390,PUR-91012,2023-05-19 18:52:28.321164992,187.35,Sports,Card,Asia,0,1,,18-24
265,PUR-84866,2022-05-21 11:51:37.880495206,247.94,Sports,Card,Europe,1,0,45.0,18-24
584,PUR-18562,2022-12-06 21:09:39.781957512,364.08,Home,PayPal,Europe,0,0,,18-24
1749,PUR-43941,2023-12-02 10:00:14.104880048,294.71,Electronics,PayPal,North America,1,0,36.0,18-24
458,PUR-63865,2022-11-16 20:52:01.611698712,49.39,Books,Crypto,South America,0,1,,35-44
1140,PUR-25556,2022-06-10 07:04:07.093231320,175.81,Clothing,Bank Transfer,Europe,1,1,165.0,25-34
249,PUR-26511,2023-10-31 09:28:27.204465136,91.63,Home,Card,South America,1,1,85.0,25-34
1081,PUR-88365,2022-01-09 05:56:13.176943553,232.05,Books,Card,North America,0,0,,45+
19,PUR-96838,2023-11-09 22:50:41.251609952,422.41,Electronics,Crypto,South America,1,0,184.0,25-34
1118,PUR-24650,2022-04-05 18:28:24.478226924,33.52,Toys,Crypto,North America,0,1,,45+
150,PUR-68147,2023-09-13 06:46:22.775186320,122.11,Sports,Bank Transfer,South America,1,1,159.0,45+
2120,PUR-55959,2023-08-08 11:51:41.830000304,6.38,Home,PayPal,South America,0,0,,25-34
2983,PUR-22798,2023-08-23 02:15:28.346997936,432.2,Toys,Crypto,Asia,1,1,147.0,25-34
284,PUR-72133,2022-12-30 17:36:13.794682028,97.17,Sports,Bank Transfer,South America,1,1,34.0,25-34
1854,PUR-34786,2022-10-05 09:51:14.585642984,374.47,Toys,Crypto,South America,1,0,221.0,18-24
1466,PUR-36135,2022-12-18 16:39:34.346346208,325.03,Clothing,Card,Australia,0,1,,45+
2175,PUR-19297,2023-05-05 02:13:35.835964088,29.84,Toys,PayPal,Europe,0,1,,18-24
729,PUR-34742,2022-05-18 06:31:22.437159378,,Books,Bank Transfer,North America,0,0,,25-34
256,PUR-32636,2023-06-17 01:46:30.537644944,132.34,Clothing,Bank Transfer,Australia,0,1,,45+
1408,PUR-85363,2022-05-09 12:26:33.199363084,464.91,Electronics,Card,Europe,0,0,,35-44
2959,PUR-71244,2022-03-11 14:29:27.162609584,13.9,,PayPal,South America,1,1,333.0,18-24
117,PUR-39441,2023-02-11 03:04:42.113287836,25.38,Clothing,Crypto,Asia,1,1,304.0,25-34
2482,PUR-85013,2022-11-19 20:44:05.326632760,452.53,Books,Card,Europe,0,1,,35-44
723,PUR-69735,2022-04-26 20:32:50.530139514,,Home,Crypto,South America,0,0,,25-34
1583,PUR-90591,2022-01-30 01:24:25.080538923,279.6,Toys,PayPal,Australia,0,1,,25-34
1678,PUR-37646,2023-12-08 13:06:24.512437576,223.68,Sports,Bank Transfer,Asia,1,0,303.0,25-34
244,PUR-64009,2022-03-05 16:48:14.023542564,458.76,Sports,Card,Australia,0,0,,45+
2257,PUR-12884,2023-04-03 03:52:54.550673872,328.61,Electronics,Card,Australia,1,1,75.0,18-24
585,PUR-76662,2023-10-11 12:43:09.322753064,269.49,Sports,Card,Australia,0,0,,35-44
2752,PUR-89508,2022-04-21 01:10:52.875677204,138.88,Books,Crypto,South America,0,1,,35-44
878,PUR-62005,2022-05-03 17:17:24.423554996,192.32,Books,Card,Asia,0,1,,25-34
126,PUR-72203,2023-06-30 02:31:23.402526752,307.48,Electronics,Crypto,Australia,1,1,359.0,25-34
117,PUR-30981,2023-08-28 00:52:22.890137200,211.06,Books,PayPal,Australia,0,0,,35-44
896,PUR-41964,2022-06-06 10:30:55.078947068,118.36,Books,Crypto,Europe,0,0,,18-24
535,PUR-55765,2022-11-25 08:23:15.775038828,91.66,,PayPal,South America,0,1,,25-34
1437,PUR-41039,2023-09-28 23:19:39.777921432,379.39,Electronics,PayPal,Europe,0,0,,25-34
1425,PUR-19108,2023-05-06 02:29:45.653522096,,Sports,Card,Europe,0,0,,35-44
2708,PUR-85556,2023-02-10 14:30:56.420993144,212.22,Toys,Crypto,Australia,0,1,,45+
28,PUR-36497,2023-12-08 06:25:30.908353544,24.8,Clothing,Card,South America,0,1,,45+
2911,PUR-61293,2023-12-27 02:27:48.852519832,273.88,Clothing,Bank Transfer,Australia,0,0,,25-34
2421,PUR-91838,2022-11-06 04:09:20.492169160,244.35,Toys,Card,Europe,1,0,185.0,25-34
2545,PUR-60427,2023-04-28 04:07:26.589735640,245.0,Home,Crypto,North America,0,1,,45+
822,PUR-10384,2022-08-17 22:43:57.190230492,17.8,Sports,Bank Transfer,Asia,0,1,,45+
2992,PUR-33342,2023-10-08 11:32:22.321137520,7.08,Home,Crypto,South America,1,1,57.0,45+
1500,PUR-42322,2022-11-26 15:45:04.902843052,232.17,Electronics,Card,Asia,1,1,290.0,35-44
2256,PUR-67115,2022-05-13 08:17:18.186502562,238.53,Clothing,Card,Asia,0,1,,45+
2175,PUR-90890,2022-08-12 07:00:51.071157496,54.99,Toys,Card,North America,1,1,216.0,35-44
2337,PUR-15880,2023-07-27 12:54:41.832583944,48.3,Books,Crypto,Australia,0,0,,35-44
779,PUR-75227,2023-04-30 10:50:08.568931336,297.83,Sports,Crypto,South America,1,0,125.0,18-24
2196,PUR-37206,2023-02-16 02:00:42.495027624,165.55,Books,Bank Transfer,South America,1,1,175.0,25-34
9,PUR-11177,2022-10-19 15:13:39.795627736,295.14,Sports,Card,Australia,0,1,,25-34
11,PUR-50095,2023-01-19 11:06:27.065523432,449.78,Toys,Crypto,North America,1,0,357.0,25-34
2024,PUR-30264,2023-05-16 00:25:52.874729648,211.35,Electronics,Card,North America,0,1,,25-34
492,PUR-62491,2023-03-11 05:37:40.475678544,156.36,Home,Bank Transfer,Europe,1,0,95.0,18-24
1428,PUR-15116,2023-04-28 20:36:00.036004024,473.53,Clothing,Crypto,North America,1,0,3.0,18-24
452,PUR-89275,2023-08-14 18:13:48.428919824,,Books,Bank Transfer,North America,1,1,129.0,45+
1698,PUR-65481,2022-09-14 12:46:11.291729000,137.96,Sports,Crypto,Asia,1,1,133.0,35-44
965,PUR-82043,2022-11-12 21:03:22.677422840,394.21,Clothing,Card,South America,0,1,,18-24
2598,PUR-69897,2023-07-17 12:45:44.262646384,186.29,Toys,PayPal,North America,1,0,8.0,18-24
2215,PUR-93410,2022-07-04 08:13:54.740171690,135.75,Toys,Card,Asia,0,1,,45+
2438,PUR-25755,2023-09-09 06:24:17.017838152,371.62,Sports,Crypto,Europe,0,0,,18-24
1409,PUR-63408,2023-05-04 18:19:06.007789896,50.48,Clothing,Card,Australia,0,0,,25-34
1015,PUR-27614,2023-10-31 21:30:17.720203208,119.39,Electronics,Bank Transfer,Europe,1,0,209.0,45+
840,PUR-77534,2023-04-13 17:59:24.746770928,248.21,Clothing,Bank Transfer,North America,0,0,,25-34
2964,PUR-60600,2022-05-15 21:34:49.143118750,245.77,Toys,PayPal,South America,1,0,246.0,45+
365,PUR-95416,2022-04-11 11:37:22.352341806,5.27,Clothing,Crypto,North America,0,1,,18-24
1195,PUR-41574,2022-05-03 06:59:03.157328318,295.37,Books,Card,North America,0,0,,18-24
326,PUR-93607,2023-12-06 12:15:42.707895152,,Sports,Crypto,Europe,0,0,,18-24
924,PUR-95534,2022-06-10 14:45:47.790311974,256.19,Clothing,PayPal,Asia,0,0,,45+
2317,PUR-16594,2023-06-24 07:13:21.693506016,369.83,Books,Card,Australia,0,1,,45+
2883,PUR-28533,2022-03-24 05:56:41.867530074,109.39,Sports,Crypto,South America,1,1,61.0,18-24
670,PUR-81349,2022-03-17 01:10:25.696403916,432.51,Sports,Card,Europe,0,0,,18-24
1980,PUR-14240,2022-06-22 10:46:17.065893570,409.42,Electronics,PayPal,Asia,1,1,230.0,18-24
2369,PUR-70649,2023-04-16 13:47:10.033214544,371.83,Electronics,Bank Transfer,Australia,1,0,247.0,45+
2249,PUR-13394,2023-03-25 07:18:03.704543864,300.14,Home,Card,Europe,1,0,110.0,45+
938,PUR-96106,2022-07-11 16:05:48.438718948,474.98,Books,Bank Transfer,Europe,1,1,237.0,35-44
1639,PUR-87379,2022-03-01 12:37:10.807296617,472.25,Sports,PayPal,Australia,1,1,17.0,18-24
1097,PUR-60519,2022-11-05 18:31:36.146612396,275.51,Clothing,PayPal,Australia,1,1,43.0,45+
1551,PUR-35387,2023-03-21 22:08:49.821723064,297.17,Sports,Crypto,South America,1,0,335.0,25-34
785,PUR-28007,2023-11-18 20:00:27.035463336,300.37,,Crypto,North America,0,1,,45+
347,PUR-25566,2022-08-17 23:39:32.386182016,226.34,Toys,Crypto,North America,1,0,146.0,18-24
2074,PUR-88500,2023-08-14 20:43:39.379211144,365.83,Books,Card,South America,1,1,214.0,35-44
1412,PUR-14428,2022-08-01 15:02:54.273118248,330.03,Books,PayPal,Europe,0,0,,25-34
1323,PUR-24012,2023-11-27 15:13:33.977874648,184.07,Books,Bank Transfer,North America,0,0,,35-44
940,PUR-25164,2023-10-07 16:05:25.087736832,422.95,Toys,PayPal,North America,1,1,161.0,35-44
2675,PUR-95022,2022-03-02 01:13:27.587371031,118.19,Sports,Bank Transfer,Asia,0,1,,18-24
290,PUR-81902,2022-10-30 13:11:33.046941156,211.47,Books,Card,Australia,0,0,,18-24
1741,PUR-83893,2022-09-09 03:16:11.987209560,29.67,Toys,Card,Australia,0,1,,18-24
784,PUR-97831,2023-05-10 15:44:48.879761552,32.79,Clothing,Bank Transfer,Australia,0,1,,35-44
611,PUR-34342,2023-01-21 10:28:31.573719124,44.36,Clothing,Card,North America,0,1,,25-34
922,PUR-21790,2023-08-13 00:08:55.910564656,478.28,Home,Bank Transfer,Asia,0,1,,45+
1428,PUR-13312,2023-11-23 11:20:28.667156848,286.11,Home,Card,South America,0,1,,35-44
1447,PUR-15280,2023-10-15 22:48:34.076993232,415.07,Sports,Crypto,South America,1,0,195.0,45+
386,PUR-83751,2022-08-01 12:35:44.609488428,185.56,Home,Card,Asia,1,1,348.0,25-34
2791,PUR-26398,2022-10-24 19:29:34.833343920,228.16,Sports,Bank Transfer,North America,1,0,63.0,25-34
928,PUR-91863,2023-06-08 18:47:56.929139456,66.5,Clothing,Crypto,Asia,1,0,75.0,18-24
2207,PUR-64120,2023-11-02 16:44:46.312048336,,Sports,Card,North America,0,0,,25-34
2317,PUR-92474,2023-06-10 10:41:37.124033840,27.63,Electronics,Card,South America,0,1,,18-24
1231,PUR-87886,2022-12-26 21:25:11.840979236,229.07,Clothing,PayPal,Australia,1,0,245.0,45+
82,PUR-69079,2023-05-26 15:31:23.051439568,184.28,Sports,Bank Transfer,Asia,0,0,,45+
1210,PUR-70831,2022-09-06 16:00:28.582770288,393.92,Sports,PayPal,North America,0,0,,18-24
2488,PUR-66255,2023-08-01 23:06:37.689146088,156.2,Home,PayPal,South America,1,1,186.0,18-24
1414,PUR-70328,2022-07-22 00:49:40.410453494,379.61,Sports,PayPal,South America,1,0,286.0,45+
311,PUR-82630,2023-01-06 12:58:28.542326144,332.49,Clothing,PayPal,North America,0,1,,35-44
651,PUR-38050,2022-04-08 12:18:13.374412782,463.49,Sports,Crypto,Europe,1,1,364.0,25-34
2316,PUR-63513,2022-05-27 12:31:23.988867854,,Toys,Card,Australia,0,1,,45+
1424,PUR-54976,2023-12-18 09:35:01.542507304,497.82,Electronics,PayPal,South America,0,1,,35-44
1492,PUR-18959,2022-01-06 07:04:42.010908372,256.42,Home,Card,Europe,0,1,,25-34
1582,PUR-61368,2022-07-18 06:29:06.563790252,,Clothing,PayPal,Australia,0,0,,18-24
499,PUR-85182,2022-05-31 16:05:42.468293082,120.62,Sports,Card,Europe,0,0,,25-34
1267,PUR-96580,2023-08-31 21:51:50.037720600,,Clothing,Card,South America,0,0,,25-34
482,PUR-92093,2023-03-24 23:22:27.924821544,418.58,Clothing,Card,South America,1,1,194.0,18-24
2447,PUR-53677,2023-02-05 10:59:10.331775804,111.76,Toys,Bank Transfer,Australia,0,0,,35-44
2585,PUR-32155,2022-06-30 15:26:47.235039590,228.04,Books,Card,North America,0,0,,45+
2391,PUR-35372,2023-07-26 14:39:27.134088616,305.5,Clothing,PayPal,Europe,1,1,89.0,45+
1091,PUR-21896,2023-01-01 02:36:22.456966420,325.15,Clothing,PayPal,Europe,0,0,,18-24
2923,PUR-23644,2023-11-24 01:20:35.561898624,302.8,Toys,Card,North America,1,0,354.0,18-24
